dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,Year
2008-03-01,27.006999999999998,0.531,Pune,India,18.48N,74.37E,2008
2008-04-01,29.433000000000003,0.203,Pune,India,18.48N,74.37E,2008
2008-05-01,30.314,0.179,Pune,India,18.48N,74.37E,2008
2008-06-01,27.232000000000006,0.431,Pune,India,18.48N,74.37E,2008
2008-07-01,25.523000000000003,0.501,Pune,India,18.48N,74.37E,2008
2008-08-01,24.536,0.331,Pune,India,18.48N,74.37E,2008
2008-09-01,24.865,0.27,Pune,India,18.48N,74.37E,2008
2008-10-01,25.031999999999996,0.391,Pune,India,18.48N,74.37E,2008
2008-11-01,23.699,0.423,Pune,India,18.48N,74.37E,2008
2008-12-01,22.069000000000006,0.315,Pune,India,18.48N,74.37E,2008
2009-01-01,22.046999999999997,0.24,Pune,India,18.48N,74.37E,2009
2009-02-01,24.518,0.34600000000000003,Pune,India,18.48N,74.37E,2009
2009-03-01,27.601,0.298,Pune,India,18.48N,74.37E,2009
2009-04-01,30.498,0.273,Pune,India,18.48N,74.37E,2009
2009-05-01,30.639,0.15,Pune,India,18.48N,74.37E,2009
2009-06-01,28.616,0.295,Pune,India,18.48N,74.37E,2009
2009-07-01,25.156999999999996,0.29,Pune,India,18.48N,74.37E,2009
2009-08-01,25.458000000000002,0.213,Pune,India,18.48N,74.37E,2009
2009-09-01,25.936,0.239,Pune,India,18.48N,74.37E,2009
2009-10-01,24.991999999999997,0.151,Pune,India,18.48N,74.37E,2009
2009-11-01,23.369,0.297,Pune,India,18.48N,74.37E,2009
2009-12-01,21.588,0.234,Pune,India,18.48N,74.37E,2009
2010-01-01,21.5,0.271,Pune,India,18.48N,74.37E,2010
2010-02-01,24.162,0.257,Pune,India,18.48N,74.37E,2010
2010-03-01,27.96,0.451,Pune,India,18.48N,74.37E,2010
2010-04-01,30.746,0.239,Pune,India,18.48N,74.37E,2010
2010-05-01,31.7,0.258,Pune,India,18.48N,74.37E,2010
2010-06-01,27.834,0.2,Pune,India,18.48N,74.37E,2010
2010-07-01,25.144,0.282,Pune,India,18.48N,74.37E,2010
2010-08-01,24.941,0.212,Pune,India,18.48N,74.37E,2010
2010-09-01,25.182,0.393,Pune,India,18.48N,74.37E,2010
2010-10-01,25.435,0.327,Pune,India,18.48N,74.37E,2010
2010-11-01,24.295,0.475,Pune,India,18.48N,74.37E,2010
2010-12-01,20.090999999999998,0.354,Pune,India,18.48N,74.37E,2010
2000-01-01,21.588,0.6709999999999999,Surat,India,21.70N,73.56E,2000
2000-02-01,22.293000000000003,0.395,Surat,India,21.70N,73.56E,2000
2000-03-01,27.136000000000006,0.324,Surat,India,21.70N,73.56E,2000
2000-04-01,31.714,0.252,Surat,India,21.70N,73.56E,2000
2000-05-01,31.76,0.379,Surat,India,21.70N,73.56E,2000
2000-06-01,30.919,0.635,Surat,India,21.70N,73.56E,2000
2000-07-01,28.011,0.197,Surat,India,21.70N,73.56E,2000
2000-08-01,28.326,0.474,Surat,India,21.70N,73.56E,2000
2000-09-01,28.465,0.251,Surat,India,21.70N,73.56E,2000
2000-10-01,28.131,1.048,Surat,India,21.70N,73.56E,2000
2000-11-01,24.804,1.412,Surat,India,21.70N,73.56E,2000
2000-12-01,21.201,1.012,Surat,India,21.70N,73.56E,2000
2001-01-01,20.39,0.964,Surat,India,21.70N,73.56E,2001
2001-02-01,23.241,0.825,Surat,India,21.70N,73.56E,2001
2001-03-01,27.348000000000006,0.258,Surat,India,21.70N,73.56E,2001
2001-04-01,30.730999999999998,0.197,Surat,India,21.70N,73.56E,2001
2001-05-01,32.321,0.616,Surat,India,21.70N,73.56E,2001
2001-06-01,29.704,0.383,Surat,India,21.70N,73.56E,2001
2001-07-01,27.592,0.411,Surat,India,21.70N,73.56E,2001
2001-08-01,27.674,0.194,Surat,India,21.70N,73.56E,2001
2001-09-01,28.985000000000007,0.204,Surat,India,21.70N,73.56E,2001
2001-10-01,27.866,0.38,Surat,India,21.70N,73.56E,2001
2001-11-01,24.836,0.274,Surat,India,21.70N,73.56E,2001
2001-12-01,22.079,0.471,Surat,India,21.70N,73.56E,2001
2002-01-01,20.265,0.479,Surat,India,21.70N,73.56E,2002
2002-02-01,23.781,0.52,Surat,India,21.70N,73.56E,2002
2002-03-01,28.265,0.398,Surat,India,21.70N,73.56E,2002
2002-04-01,31.796,0.374,Surat,India,21.70N,73.56E,2002
2002-05-01,33.351,0.475,Surat,India,21.70N,73.56E,2002
2002-06-01,30.971999999999998,0.223,Surat,India,21.70N,73.56E,2002
2002-07-01,29.188000000000002,0.49,Surat,India,21.70N,73.56E,2002
2002-08-01,27.234,0.304,Surat,India,21.70N,73.56E,2002
2002-09-01,27.834000000000003,0.242,Surat,India,21.70N,73.56E,2002
2002-10-01,28.459000000000003,0.345,Surat,India,21.70N,73.56E,2002
2002-11-01,24.694000000000003,0.591,Surat,India,21.70N,73.56E,2002
2002-12-01,22.334,0.883,Surat,India,21.70N,73.56E,2002
2003-01-01,21.703000000000007,0.379,Surat,India,21.70N,73.56E,2003
2003-02-01,24.246,0.532,Surat,India,21.70N,73.56E,2003
2003-03-01,27.939,0.436,Surat,India,21.70N,73.56E,2003
2003-04-01,31.526,0.262,Surat,India,21.70N,73.56E,2003
2003-05-01,32.785,0.363,Surat,India,21.70N,73.56E,2003
2003-06-01,31.250999999999998,0.46,Surat,India,21.70N,73.56E,2003
2003-07-01,28.381,0.408,Surat,India,21.70N,73.56E,2003
2003-08-01,27.662,0.375,Surat,India,21.70N,73.56E,2003
2003-09-01,27.524,0.341,Surat,India,21.70N,73.56E,2003
2003-10-01,27.17,0.383,Surat,India,21.70N,73.56E,2003
2003-11-01,25.346999999999998,0.547,Surat,India,21.70N,73.56E,2003
2003-12-01,21.237,0.465,Surat,India,21.70N,73.56E,2003
2004-01-01,20.511999999999997,0.317,Surat,India,21.70N,73.56E,2004
2004-02-01,23.402,0.259,Surat,India,21.70N,73.56E,2004
2004-03-01,29.543000000000006,0.274,Surat,India,21.70N,73.56E,2004
2004-04-01,31.761000000000006,0.369,Surat,India,21.70N,73.56E,2004
2004-05-01,32.659,0.413,Surat,India,21.70N,73.56E,2004
2004-06-01,30.799,0.299,Surat,India,21.70N,73.56E,2004
2004-07-01,28.941,0.402,Surat,India,21.70N,73.56E,2004
2004-08-01,27.105999999999998,0.314,Surat,India,21.70N,73.56E,2004
2004-09-01,28.449,0.251,Surat,India,21.70N,73.56E,2004
2004-10-01,26.699,0.53,Surat,India,21.70N,73.56E,2004
2004-11-01,25.474,0.621,Surat,India,21.70N,73.56E,2004
2004-12-01,22.142,0.203,Surat,India,21.70N,73.56E,2004
2005-01-01,19.813,0.177,Surat,India,21.70N,73.56E,2005
2005-02-01,23.029,0.447,Surat,India,21.70N,73.56E,2005
2005-03-01,28.035999999999998,0.49,Surat,India,21.70N,73.56E,2005
2005-04-01,30.904,0.5589999999999999,Surat,India,21.70N,73.56E,2005
2005-05-01,32.538999999999994,0.366,Surat,India,21.70N,73.56E,2005
2005-06-01,31.535999999999998,0.248,Surat,India,21.70N,73.56E,2005
2005-07-01,28.612,0.409,Surat,India,21.70N,73.56E,2005
2005-08-01,27.508000000000003,0.256,Surat,India,21.70N,73.56E,2005
2005-09-01,27.614,0.28300000000000003,Surat,India,21.70N,73.56E,2005
2005-10-01,26.948,0.568,Surat,India,21.70N,73.56E,2005
2005-11-01,23.836,0.474,Surat,India,21.70N,73.56E,2005
2005-12-01,20.319000000000006,0.413,Surat,India,21.70N,73.56E,2005
2006-01-01,21.084,0.518,Surat,India,21.70N,73.56E,2006
2006-02-01,25.713,0.203,Surat,India,21.70N,73.56E,2006
2006-03-01,27.253,0.667,Surat,India,21.70N,73.56E,2006
2006-04-01,30.775,0.443,Surat,India,21.70N,73.56E,2006
2006-05-01,32.733000000000004,0.379,Surat,India,21.70N,73.56E,2006
2006-06-01,30.631,0.366,Surat,India,21.70N,73.56E,2006
2006-07-01,28.072,0.276,Surat,India,21.70N,73.56E,2006
2006-08-01,26.688000000000002,0.449,Surat,India,21.70N,73.56E,2006
2006-09-01,28.178,0.29100000000000004,Surat,India,21.70N,73.56E,2006
2006-10-01,27.759,0.4270000000000001,Surat,India,21.70N,73.56E,2006
2006-11-01,24.872,0.27,Surat,India,21.70N,73.56E,2006
2006-12-01,22.035,0.339,Surat,India,21.70N,73.56E,2006
2007-01-01,21.338,0.24,Surat,India,21.70N,73.56E,2007
2007-02-01,24.27,0.281,Surat,India,21.70N,73.56E,2007
2007-03-01,28.113000000000003,0.343,Surat,India,21.70N,73.56E,2007
2007-04-01,31.889000000000006,0.189,Surat,India,21.70N,73.56E,2007
2007-05-01,32.940999999999995,0.37,Surat,India,21.70N,73.56E,2007
2007-06-01,31.226999999999997,0.292,Surat,India,21.70N,73.56E,2007
2007-07-01,28.627,0.263,Surat,India,21.70N,73.56E,2007
2007-08-01,27.824,0.224,Surat,India,21.70N,73.56E,2007
2007-09-01,28.175,0.298,Surat,India,21.70N,73.56E,2007
2007-10-01,26.967,0.325,Surat,India,21.70N,73.56E,2007
2007-11-01,24.767,0.294,Surat,India,21.70N,73.56E,2007
2007-12-01,21.603,0.236,Surat,India,21.70N,73.56E,2007
2008-01-01,20.026,0.392,Surat,India,21.70N,73.56E,2008
2008-02-01,21.371,0.402,Surat,India,21.70N,73.56E,2008
2008-03-01,28.237,0.34700000000000003,Surat,India,21.70N,73.56E,2008
2008-04-01,30.956,0.306,Surat,India,21.70N,73.56E,2008
2008-05-01,32.134,0.315,Surat,India,21.70N,73.56E,2008
2008-06-01,30.15,0.295,Surat,India,21.70N,73.56E,2008
2008-07-01,28.374000000000002,0.227,Surat,India,21.70N,73.56E,2008
2008-08-01,27.165,0.307,Surat,India,21.70N,73.56E,2008
2008-09-01,27.694000000000006,0.225,Surat,India,21.70N,73.56E,2008
2008-10-01,27.543000000000006,0.231,Surat,India,21.70N,73.56E,2008
2008-11-01,25.057,0.405,Surat,India,21.70N,73.56E,2008
2008-12-01,23.238000000000003,0.385,Surat,India,21.70N,73.56E,2008
2009-01-01,22.275,0.364,Surat,India,21.70N,73.56E,2009
2009-02-01,25.049,0.214,Surat,India,21.70N,73.56E,2009
2009-03-01,29.147,0.272,Surat,India,21.70N,73.56E,2009
2009-04-01,32.167,0.591,Surat,India,21.70N,73.56E,2009
2009-05-01,32.898,0.495,Surat,India,21.70N,73.56E,2009
2009-06-01,32.025,0.234,Surat,India,21.70N,73.56E,2009
2009-07-01,28.437,0.302,Surat,India,21.70N,73.56E,2009
2009-08-01,28.502,0.324,Surat,India,21.70N,73.56E,2009
2009-09-01,29.003,0.239,Surat,India,21.70N,73.56E,2009
2009-10-01,27.378,0.211,Surat,India,21.70N,73.56E,2009
2009-11-01,24.64,0.415,Surat,India,21.70N,73.56E,2009
2009-12-01,22.316999999999997,0.328,Surat,India,21.70N,73.56E,2009
2010-01-01,21.461,0.415,Surat,India,21.70N,73.56E,2010
2010-02-01,24.338,0.293,Surat,India,21.70N,73.56E,2010
2010-03-01,29.568,0.482,Surat,India,21.70N,73.56E,2010
2010-04-01,32.616,0.276,Surat,India,21.70N,73.56E,2010
2010-05-01,34.211,0.334,Surat,India,21.70N,73.56E,2010
2010-06-01,31.776999999999997,0.294,Surat,India,21.70N,73.56E,2010
2010-07-01,28.683000000000003,0.155,Surat,India,21.70N,73.56E,2010
2010-08-01,27.87,0.32,Surat,India,21.70N,73.56E,2010
2010-09-01,27.958,0.301,Surat,India,21.70N,73.56E,2010
2010-10-01,28.101999999999997,0.381,Surat,India,21.70N,73.56E,2010
2010-11-01,25.448,0.755,Surat,India,21.70N,73.56E,2010
2010-12-01,20.148,0.32299999999999995,Surat,India,21.70N,73.56E,2010
